Airtemp,Rel.Hum,Rain,W.Speed,leaf wetness hr.,Bacterial leaf spot,Downy mildew,Powdery mildew,Alternariablight,Rhizopusrot,Girdle beetle
23.2,35,0,0,0,0,0,0,0,0,0
23.5,30,0,0.32,0,0,0,0,0,0,0
24.5,29,0,0.32,0,0,0,0,0,0,0
23.3,69,0,0.32,0,0,1,0,0,0,1
23.1,65.5,0,0.32,0,0,1,0,0,0,1
23.3,65.6,0,0.32,0,0,1,0,0,0,1
21.8,66.5,0,0.32,0,0,1,0,0,0,1
21.7,58.5,0,0.32,0,0,0,1,0,0,0
20.4,56,0,0.32,0,0,0,1,0,0,0
16.5,52,0,0.32,0,0,0,1,0,0,0
23,54.5,0,0.32,0,0,0,1,0,0,0
19.9,38,0,0.32,0,0,0,0,0,0,0
15.6,52,0,0.32,0,0,0,1,0,0,0
15.4,53,0,0.32,0,0,0,1,0,0,0
16,54,0,0.32,0,0,0,1,0,0,0
16.5,53,0,0.32,0,0,0,1,0,0,0
17.9,52,0,0.32,0,0,0,1,0,0,0
17.7,53,0,0.32,0,0,0,1,0,0,0
17.7,62,0,0.32,0,0,1,0,0,0,1
16.7,67,0,0.32,0,0,1,0,0,0,1
16.4,66,0,0.32,0,0,1,0,0,0,1
17.7,59,0,0.32,0,0,0,1,0,0,0
19.5,66,0,0.32,0,0,1,0,0,0,1
20.3,69,0,0.32,0,0,1,0,0,0,1
20.7,62,0,0.32,0,0,1,0,0,0,1
20.7,61,0,0.32,0,0,1,0,0,0,1
19.5,59,0,0.32,0,0,0,1,0,0,0
20.3,55,0,0.32,0,0,0,1,0,0,0
19.8,54,0,0.32,0,0,0,1,0,0,0
17.8,51,0,0.32,0,0,0,1,0,0,0
18.7,54,0,0.32,0,0,0,1,0,0,0
20.3,58,0,0.32,0,0,0,1,0,0,0
20.5,58,0,0.32,0,0,0,1,0,0,0
20.5,59,0,0.32,0,0,0,1,0,0,0
20,59,0,0.32,0,0,0,1,0,0,0
21.1,56,0,0.32,0,0,0,1,0,0,0
21.6,57,0,0.32,0,0,0,1,0,0,0
22.4,55,0,0.32,0,0,0,1,0,0,0
21.6,54,0,0.32,0,0,0,1,0,0,0
19,43,0,0.32,0,0,0,0,0,0,0
16.1,39,0,0.32,0,0,0,0,0,0,0
17.2,43,0,0.32,0,0,0,0,0,0,0
19.1,48,0,0.32,0,0,0,1,0,0,0
20.8,52,0,0.32,0,0,0,1,0,0,0
21.3,54,0,0.32,0,0,0,1,0,0,0
21.5,55,0,0.32,0,0,0,1,0,0,0
21.5,54,0,0.32,0,0,0,1,0,0,0
19.7,42,0,0.32,0,0,0,0,0,0,0
19,49,0,0.32,0,0,0,1,0,0,0
20.7,53,0,0.32,0,0,0,1,0,0,0
23.2,50,0,0.32,0,0,0,1,0,0,0
22.7,51,0,0.32,0,0,0,1,0,0,0
22.6,46,0,0.32,0,0,0,1,0,0,0
23.6,41,0,0.32,0,0,0,0,0,0,0
24.4,40,0,0.32,0,0,0,0,0,0,0
23.5,40,0,0.32,0,0,0,0,0,0,0
23.2,40,0,0.32,0,0,0,0,0,0,0
23.4,41,0,0.32,0,0,0,0,0,0,0
27.9,31,0,0.32,0,0,0,0,0,0,0
23.1,39,0,0.32,0,0,0,0,0,0,0
20.9,42,0,0.32,0,0,0,0,0,0,0
19.9,47,0.2,0.32,0,0,0,1,0,0,0
20.4,48,0,0.32,0,0,0,1,0,0,0
22,56,0,0.32,0,0,0,1,0,0,0
22.8,51,0,0.32,0,0,0,1,0,0,0
23,42,0,0.32,0,0,0,0,0,0,0
22.9,42,0,0.32,0,0,0,0,0,0,0
20.6,44,0,0.32,0,0,0,0,0,0,0
19.9,56,0,0.32,5.833333333,0,0,1,0,0,0
20,52,0,0.32,8.25,0,0,1,0,0,0
20.2,44,0,0.32,0,0,0,0,0,0,0
22.4,42,0,0.32,0,0,0,0,0,0,0
23.5,36,0,0.32,0,0,0,0,0,0,0
22.2,43,0,0.32,0,0,0,0,0,0,0
23.1,35,0,0.32,0,0,0,0,0,0,0
23.9,36,0,0.32,0,0,0,0,0,0,0
24.4,36,0,0.32,0,0,0,0,0,0,0
25.8,37,0,0.32,0,0,0,0,0,0,0
25.3,36,0,0.32,0,0,0,0,0,0,0
25.3,36,2,0.32,0,0,0,0,0,1,0
19.8,53,0,0.32,0,0,0,1,0,0,0
31.8,22,0,0.32,0,0,0,0,0,0,0
25.5,35,0,0.32,0,0,0,0,0,0,0
25.7,35,0,0.32,0,0,0,0,0,0,0
25.6,33,0,0.32,0,0,0,0,0,0,0
25.6,32,0,0.32,0,0,0,0,0,0,0
25.1,34,0,0.32,0,0,0,0,0,0,0
26.1,41,0,0.32,0,0,0,0,0,0,0
26.9,44,0,0.32,0,0,0,0,0,0,0
27.8,43,0,0.32,0,0,0,0,0,0,0
27.5,40,0,0.32,0,0,0,0,0,0,0
27.7,49,0,0.32,0,0,0,1,0,0,0
27.9,46,0,0.32,0,0,0,1,0,0,0
28.2,45,0,0.32,0,0,0,1,0,0,0
29,45,0,0.32,0,0,0,1,0,0,0
28.5,47,0,0.32,0,0,0,1,0,0,0
29.2,48,0,0.32,0,0,0,1,0,0,0
27.1,43,0,0.32,0,0,0,0,0,0,0
27.5,33,0,0.32,0,0,0,0,0,0,0
28.2,40,0,0.32,0,0,0,0,0,0,0
29.1,41,0,0.32,0,0,0,0,0,0,0
29.8,46,0,0.32,0,0,0,1,0,0,0
30,49,0,0.32,0,0,0,1,0,0,0
28.2,50,0,0.32,0,0,0,1,0,0,0
27.5,46,0,0.32,0,0,0,1,0,0,0
27.9,45,0,0.32,0,0,0,1,0,0,0
28.7,41,0,0.32,0,0,0,0,0,0,0
28.8,40,0,0.32,0,0,0,0,0,0,0
29.2,45,0,0.32,0,0,0,1,0,0,0
29.4,47,0,0.32,0,0,0,1,0,0,0
25.9,62,0,0.32,0,0,0,0,0,0,1
27.2,62,0,0.32,0,0,0,0,0,0,1
27,61,0,0.32,0,0,0,0,0,0,1
28.3,49,0,0.32,0,0,0,1,0,0,0
28,38,0,0.32,0,0,0,0,0,0,0
27.7,41,0,0.32,0,0,0,0,0,0,0
28.7,48,0,0.32,0,0,0,1,0,0,0
29.8,32,0,0.32,0,0,0,0,0,0,0
29.4,29,0,0.32,0,0,0,0,0,0,0
29.3,31,0,0.32,0,0,0,0,0,0,0
29.4,32,0,0.32,0,0,0,0,0,0,0
30,43,0,0.32,0,0,0,0,0,0,0
27.4,44,0,0.32,0,0,0,0,0,0,0
28.9,39,0,0.32,0,0,0,0,0,0,0
29.3,40,0,0.32,0,0,0,0,0,0,0
28.8,49,0,0.32,0,0,0,1,0,0,0
27.7,53,0,0.32,0,0,0,1,0,0,0
27.7,54,0,0.32,0,0,0,1,0,0,0
28.1,52,0,0.32,0,0,0,1,0,0,0
29.7,47,0,0.32,0,0,0,1,0,0,0
30,44,0,0.32,0,0,0,0,0,0,0
30.4,49,0,0.32,0,0,0,1,0,0,0
30.5,47,0,0.32,0,0,0,1,0,0,0
28.1,56,0,0.32,0,0,0,1,0,0,0
29.8,47,0,0.32,0,0,0,1,0,0,0
29.7,46,0,0.32,0,0,0,1,0,0,0
29.9,44,0,0.32,0,0,0,0,0,0,0
30.6,46,0,0.32,0,0,0,1,0,0,0
30.4,44,0,0.32,0,0,0,0,0,0,0
30.7,43,0,0.32,0,0,0,0,0,0,0
30.3,34,0,0.32,0,0,0,0,0,0,0
29.5,40,0,0.32,0,0,0,0,0,0,0
30.4,43,0,0.32,0,0,0,0,0,0,0
29.4,51,0,0.32,0,0,0,1,0,0,0
29.9,50,0,0.32,0,0,0,1,0,0,0
29.9,49,0,0.32,0,0,0,1,0,0,0
29.8,46,0,0.32,0,0,0,1,0,0,0
30.1,42,0,0.32,0,0,0,0,0,0,0
29.2,49,0,0.32,0,0,0,1,0,0,0
28.5,55,0,0.32,0,0,0,1,0,0,0
29.3,53,0,0.32,0,0,0,1,0,0,0
29.1,50,0,0.32,0,0,0,1,0,0,0
28.7,50,0,0.32,0,0,0,1,0,0,0
24.7,66,0,0.32,0,0,1,0,0,0,1
28.8,47,0,0.32,0,0,0,1,0,0,0
29.3,52,0,0.32,0,0,0,1,0,0,0
29.4,53,0.2,0.32,0,0,0,1,0,1,0
28,62,0,0.32,0,0,0,0,0,0,1
25,80,0.2,0.32,0,1,0,0,0,1,0
26.4,68,0,0.32,0,0,0,0,0,0,1
27.1,64,0,0.32,0,0,0,0,0,0,1
27.2,63,0,0.32,0,0,0,0,0,0,1
25.7,69,0,0.32,0,0,0,0,0,0,1
26.8,66,0.4,0.32,0,0,0,0,0,1,0
27,63,0.2,0.32,0,0,0,0,0,1,0
27.4,63,1,0.32,0,0,0,0,0,1,0
27.1,67,7.6,0.32,0,0,0,0,0,1,0
26.9,68,0,0.32,0,0,0,0,0,0,1
27.1,67,0,0.32,0,0,0,0,0,0,1
24.8,83,5,0.32,0,1,0,0,0,1,0
26.4,75,0.2,0.32,0,0,0,0,0,1,0
27.6,65,0,0.32,0,0,0,0,0,0,1
27.1,64,0,0.32,0,0,0,0,0,0,1
27.7,58,0,0.32,0,0,0,1,0,0,0
27.5,62,0,0.32,0,0,0,0,0,0,1
27.3,61,0,0.32,0,0,0,0,0,0,1
26.1,72,1.4,0.32,0,0,0,0,0,1,0
26.3,76,3.6,0.32,0,0,0,0,0,1,0
26.8,70,0,0.32,0,0,0,0,0,0,1
25.6,75,0.2,0.32,0,0,0,0,0,1,0
25.7,73,0,0.32,0,0,0,0,0,0,1
26.7,67,0,0.32,0,0,0,0,0,0,1
27.2,65,0,0.32,0,0,0,0,0,0,1
26.6,70,0.2,0.32,1.4,0,0,0,0,1,0
25.3,72,0,0.32,0.7,0,0,0,0,0,1
25.9,76,0,0.32,1.6,0,0,0,0,0,1
25,79,2.2,0.32,2,0,0,0,0,1,0
25.6,74,0,0.32,2.4,0,0,0,0,0,1
24.5,85,0,0.32,1.7,1,0,0,0,0,0
25.3,78,1.4,0.32,2.2,0,0,0,0,1,0
25.4,76,0.2,0.32,2.2,0,0,0,0,1,0
26,72,0,0.32,2,0,0,0,0,0,1
27.2,67,0,0.32,1.9,0,0,0,0,0,1
27,67,0,0.32,1.7,0,0,0,0,0,1
26.3,69,0,0.32,2.2,0,0,0,0,0,1
26,70,0,0.32,2.1,0,0,0,0,0,1
26,69,0,0.32,2.1,0,0,0,0,0,1
25.9,71,0,0.32,1.9,0,0,0,0,0,1
26.3,71,0,0.32,1.7,0,0,0,0,0,1
27,70,0,0.32,1.6,0,0,0,0,0,1
24,86,0,0.32,1.9,1,0,0,0,0,0
23.6,90,0.6,0.32,2.1,0,0,0,0,1,0
24,90,0,0.32,1.8,1,0,0,0,0,0
25.7,82,0,0.32,1.8,1,0,0,0,0,0
25.3,78,0,0.32,2.1,0,0,0,0,0,1
25.4,78,0,0.32,2.4,0,0,0,0,0,1
25.1,78,0,0.32,2.7,0,0,0,0,0,1
25.4,74,0,0.32,2.5,0,0,0,0,0,1
24.3,85,0,0.32,2,1,0,0,0,0,0
24.9,79,0,0.32,2.4,0,0,0,0,0,1
24.3,83,0,0.32,2.5,1,0,0,0,0,0
25,77,0,0.32,2.4,0,0,0,0,0,1
23.3,90,0,0.32,1.9,0,0,0,0,0,0
21.6,98,0,0.32,1.4,0,0,0,0,0,0
23.3,89,0,0.32,0,0,0,0,0,0,0
24.3,86,0,0.32,0,1,0,0,0,0,0
23.9,86,0,0.32,0,0,0,0,0,0,0
24.2,85,0,0.32,0,1,0,0,0,0,0
24.4,86,0,0.32,0,1,0,0,0,0,0
24,89,0,0.32,0,1,0,0,0,0,0
23.9,92,0,0.32,0,0,0,0,0,0,0
24.4,88,0,0.32,0,1,0,0,0,0,0
23.3,92,1.8,0.32,0,0,0,0,0,0,0
23.6,91,0,0.32,0,0,0,0,0,0,0
23.4,89,0,0.32,0,0,0,0,0,0,0
23.5,87,0,0.32,0,0,0,0,0,0,0
24.7,78,0,0.32,0,0,0,0,0,0,1
24.8,77,0,0.32,0,0,0,0,0,0,1
24.7,79,0.4,0.32,0,0,0,0,0,1,0
24.5,80,0.2,0.32,0,1,0,0,0,1,0
25,75,0,0.32,0,0,0,0,0,0,1
24,80,0,0.32,0,1,0,0,0,0,1
23,92,7.4,0.32,0,0,0,0,0,0,0
24.8,80,0,0.32,0,1,0,0,0,0,1
24.2,82,0,0.32,0,1,0,0,0,0,0
25.1,77,0,0.32,0,0,0,0,0,0,1
25.6,76,0,0.32,0,0,0,0,0,0,1
25.6,75,0,0.32,0,0,0,0,0,0,1
25.6,75,0,0.32,0,0,0,0,0,0,1
24.2,81,0,0.32,0,1,0,0,0,0,0
23.8,82,0,0.32,0,0,0,0,0,0,0
24.8,82,0,0.32,0,1,0,0,0,0,0
25.7,80,0.2,0.32,0,1,0,0,0,1,0
25.2,84,5.2,0.32,0,1,0,0,0,1,0
24.4,93,0,0.32,0,1,0,0,0,0,0
25.1,83,0,0.32,0.8,1,0,0,0,0,0
25.2,85,0,0.32,1.1,1,0,0,0,0,0
23.8,94,2.7,0.32,1.3,0,0,0,0,0,0
23,94,0,0.32,1.3,0,0,0,0,0,0
24.7,83,0,0.32,1.6,1,0,0,0,0,0
25.6,80,0,0.32,1.3,1,0,0,0,0,1
23.7,91,0,0.32,0.8,0,0,0,0,0,0
24.2,90,0,0.32,0.6,1,0,0,0,0,0
24.6,87,0,0.32,1,1,0,0,0,0,0
23.7,92,0,0.32,1.4,0,0,0,0,0,0
23.3,89,0,0.32,1.6,0,0,0,0,0,0
24.1,81,0,0.32,1.4,1,0,0,0,0,0
23.4,82,0,0.32,1,0,0,0,0,0,0
23.9,82,0,0.32,1.2,0,0,0,0,0,0
24.4,79,0,0.32,2.2,0,0,0,0,0,1
24.7,78,0,0.32,1.8,0,0,0,0,0,1
24.8,76,0,0.32,1.6,0,0,0,0,0,1
24.7,74,0,0.32,1.2,0,0,0,0,0,1
24.7,73,0,0.32,0.4,0,0,0,0,0,1
26,72,0,0.32,0.9,0,0,0,0,0,1
24.7,79,0,0.32,0.9,0,0,0,0,0,1
25.3,74,0,0.32,1.1,0,0,0,0,0,1
24.6,73,0,0.32,1,0,0,0,0,0,1
24.8,68,0,0.32,1.2,0,1,0,0,0,1
25,68,0,0.32,1,0,1,0,0,0,1
25.1,71,0,0.32,0.6,0,0,0,0,0,1
25.4,74,10.4,0.32,0.5,0,0,0,0,1,0
25.8,76,2.1,0.32,0.3,0,0,0,0,1,0
25.8,77,0,0.32,0,0,0,0,0,0,1
25.8,77,27.3,0.32,0,0,0,0,0,1,0
24.4,82,0,0.32,0,1,0,0,0,0,0
24.6,86,0,0.32,0,1,0,0,0,0,0
24.4,87,0,0.32,0,1,0,0,0,0,0
23.9,93,0,0.32,0,0,0,0,0,0,0
24.2,89,0,0.32,0,1,0,0,0,0,0
25,86,0,0.32,0,1,0,0,0,0,0
24.9,86,0,0.32,0,1,0,0,0,0,0
25.4,78,0,0.32,0,0,0,0,0,0,1
26.1,76,0,0.32,0,0,0,0,0,0,1
26.5,70,0,0.32,0,0,0,0,0,0,1
25.8,65,0,0.32,0,0,0,0,0,0,1
25,66,0,0.32,0,0,1,0,0,0,1
25.3,66,0,0.32,0,0,0,0,0,0,1
24,66,0,0.32,0,0,1,0,0,0,1
23.6,63,0,0.32,0,0,1,0,0,0,1
24.1,62,0,0.32,0.2,0,1,0,0,0,1
24.6,56,0,0.32,0.2,0,0,1,0,0,0
24.4,55,0,0.32,0.4,0,0,1,0,0,0
23.1,60,0,0.32,0.4,0,1,1,0,0,1
23.6,57,0,0.32,0.6,0,0,1,0,0,0
24.4,71,0,0.32,0.7,0,0,0,0,0,1
24.8,61,0,0.32,0.7,0,1,0,0,0,1
25.4,70,0,0.32,0.8,0,0,0,0,0,1
25.8,80,0,0.32,0.3,1,0,0,0,0,1
26.3,66,0,0.32,0.2,0,0,0,0,0,1
24.4,74,0,0.32,0.6,0,0,0,0,0,1
24.3,67,0,0.32,0.6,0,1,0,0,0,1
24.5,64,0,0.32,0.6,0,1,0,0,0,1
23.6,61,0,0.32,0.6,0,1,0,0,0,1
21.4,62,0,0.32,0.6,0,1,0,0,0,1
21.9,55,0,0.32,0.3,0,0,1,0,0,0
22.6,57,0,0.32,0.4,0,0,1,0,0,0
26.6,57,0,0.32,0.3,0,0,1,0,0,0
24.3,69,0.2,0.32,0.4,0,1,0,0,1,0
23.7,67,0,0.32,0.2,0,1,0,0,0,1
19.4,86,0,0.32,0.4,0,0,0,1,0,0
27.1,46,0,0.32,0.3,0,0,1,0,0,0
24,60,0,0.32,0.3,0,1,1,0,0,1
23,63,0,0.32,0.5,0,1,0,0,0,1
22.1,61,0,0.32,0.4,0,1,0,0,0,1
22.7,62,0,0.32,0.4,0,1,0,0,0,1
23.4,64,0,0.32,0.2,0,1,0,0,0,1
23.7,61,0,0.32,0.4,0,1,0,0,0,1
24.5,43,0,0.32,0.5,0,0,0,0,0,0
21.4,56,0,0.32,0.3,0,0,1,0,0,0
21.2,56,0,0.32,0.4,0,0,1,0,0,0
19.8,53,0,0.32,0.3,0,0,1,0,0,0
18,54,0,0.32,0.3,0,0,1,0,0,0
18.2,53,0,0.32,0.3,0,0,1,0,0,0
18,51,0,0.32,0.3,0,0,1,0,0,0
18.3,54,0,0.32,0.4,0,0,1,0,0,0
19.6,58,0,0.32,0.3,0,0,1,0,0,0
21.7,61,0,0.32,0.4,0,1,0,0,0,1
22.6,60,0,0.32,0.2,0,1,1,0,0,1
22.4,60,0,0.32,0.2,0,1,1,0,0,1
22.8,64,0,0.32,0.2,0,1,0,0,0,1
23.5,64,0,0.32,0.2,0,1,0,0,0,1
23.4,62,0,0.32,0.2,0,1,0,0,0,1
22.6,61,0,0.32,0.2,0,1,0,0,0,1
21.5,58,0,0.32,0.2,0,0,1,0,0,0
20.6,56,0,0.32,0.1,0,0,1,0,0,0
20.8,59,0,0.32,0.2,0,0,1,0,0,0
21.1,65,0,0.32,0.3,0,1,0,0,0,1
19.2,76,0,0.32,0.5,0,0,0,1,0,1
24.5,46,0,0.32,0.5,0,0,1,0,0,0
21.5,60,0,0.32,0.5,0,1,1,0,0,1
23.8,63,0,0.32,0.5,0,1,0,0,0,1
24.2,63,0,0.32,0.3,0,1,0,0,0,1
23.8,66,0,0.32,0.1,0,1,0,0,0,1
24.2,64,0,0.32,0.3,0,1,0,0,0,1
23,60,0,0.32,0.5,0,1,1,0,0,1
20.7,62,0,0.32,0.3,0,1,0,0,0,1
18.8,66,0,0.32,0.3,0,1,0,0,0,1
19.3,59,0,0.32,0.3,0,0,1,0,0,0
18.4,71,0,0.32,0.2,0,0,0,1,0,1
20.2,62,0,0.32,0.2,0,1,0,0,0,1
20.2,62,0,0.32,0.4,0,1,0,0,0,1
19.7,60,0,0.32,0.6,0,1,1,0,0,1
19.8,59,0,0.32,0.6,0,0,1,0,0,0
17.5,61,0,0.32,0.4,0,1,0,0,0,1
17.6,62,0,0.32,0.4,0,1,0,0,0,1
19,63,0,0.32,0.4,0,1,0,0,0,1
20.5,62,0,0.32,0.3,0,1,0,0,0,1
21,62,0,0.32,0.3,0,1,0,0,0,1
20.8,56,0,0.32,0.3,0,0,1,0,0,0
19.2,63,0,0.32,0.3,0,1,0,0,0,1
17.9,71,0.2,0.32,0.3,0,0,0,1,0,0
16.9,68,0,0.32,0.1,0,1,0,0,0,1
18,68,0,0.32,0.1,0,1,0,0,0,1
19.4,70,0,0.32,0.1,0,1,0,1,0,1
21.1,77,0,0.32,0.1,0,0,0,0,0,1
24.4,79,0,0.32,0.2,0,0,0,0,0,1
25.7,76,0,0.2,0,0,0,0,0,0,1
24.1,76,0,0.4,0,0,0,0,0,0,1
22.3,74,0,0.3,0,0,0,0,0,0,1
21.6,68,0,0.3,0,0,1,0,0,0,1
19.5,61,0,0.4,0,0,1,0,0,0,1
18.2,64,0,0.3,0,0,1,0,0,0,1
17.5,68,0,0.1,0,0,1,0,0,0,1
18.3,73,0,0.2,0,0,0,0,1,0,1
20.1,79,0,0.2,0,0,0,0,0,0,1
21.4,71,0,0.1,0,0,0,0,0,0,1
20,72,0,0.2,0,0,0,0,1,0,1
19.4,69,0,0.1,0,0,1,0,0,0,1
19.3,64,0,0.1,0,0,1,0,0,0,1
20.8,60,0,0.1,0,0,1,1,0,0,1
21.1,64,0,0.1,0,0,1,0,0,0,1
21.7,63,0,0.2,0,0,1,0,0,0,1
21.7,67,0,0.6,0,0,1,0,0,0,1
21.3,77,0,0.3,0,0,0,0,0,0,1
19.3,73,0.8,0.2,0,0,0,0,1,0,0
19.6,71,0,0.3,5.8,0,0,0,1,0,1
20,70,0,0.2,5.5,0,1,0,1,0,1
20.8,68,0,0.4,4.3,0,1,0,0,0,1
21.1,68,0,0.4,4.3,0,1,0,0,0,1
20.4,66,0,0.4,5,0,1,0,0,0,1
20,64,0,0.2,2.4,0,1,0,0,0,1
21,64,0,0.2,0,0,1,0,0,0,1
21.6,67,0,0.2,0,0,1,0,0,0,1
22.3,64,0,0.3,0.3,0,1,0,0,0,1
20.9,62,0,0.3,0,0,1,0,0,0,1
20.8,62,0,0.2,0,0,1,0,0,0,1
22.1,68,0,0.3,0,0,1,0,0,0,1
23.6,57,0,0.2,1.3,0,0,1,0,0,0
23.1,60,0,0.2,4.6,0,1,1,0,0,1
23.5,57,0,0.4,5.3,0,0,1,0,0,0
24,51,0,0.8,0.6,0,0,1,0,0,0
21.6,67,0,0.5,8.8,0,1,0,0,0,1
21.8,61,0,0.4,4.8,0,1,0,0,0,1
21.5,55,0,0.4,2,0,0,1,0,0,0
20.8,58,0,0.3,0.6,0,0,1,0,0,0
22.5,55,0,0.4,0.8,0,0,1,0,0,0
24.2,53,0,0.3,0,0,0,1,0,0,0
24.5,55,0,0.3,1.5,0,0,1,0,0,0
23.9,53,0,0.2,0.3,0,0,1,0,0,0
24.2,52,0,0.4,0,0,0,1,0,0,0
24.3,51,0,0.3,0,0,0,1,0,0,0
24.7,52,0,0.9,0,0,0,1,0,0,0
23.5,57,0,1.6,4.8,0,0,1,0,0,0
18.1,56,0,0.2,8,0,0,1,0,0,0
18,49,0,0.4,0,0,0,1,0,0,0
21.1,44,0,0.5,0,0,0,0,0,0,0
22.6,47,0,0.3,0,0,0,1,0,0,0
23.1,45,0,0.3,0,0,0,1,0,0,0
24.1,42,0,0.5,0,0,0,0,0,0,0
25,42,0,0.6,0,0,0,0,0,0,0
24.1,42,0,0.4,1.3,0,0,0,0,0,0
27.6,31,0,0.5,0,0,0,0,0,0,0
24.1,42,0,0.5,0,0,0,0,0,0,0
25.2,31,0,0.3,0,0,0,0,0,0,0
26.1,34,0,0.4,0,0,0,0,0,0,0
24.2,42,0,0.32,10.8,0,0,0,0,0,0
24.2,41,0,0.32,10.9,0,0,0,0,0,0
28.9,24,0,0.32,9.8,0,0,0,0,0,0
32.3,17,0,0.32,8.5,0,0,0,0,0,0
33.1,24,0,0.32,8.8,0,0,0,0,0,0
23.4,37.5,0,0.32,0,0,0,0,0,0,0
23.4,40,0,0.32,0,0,0,0,0,0,0
24.5,38.5,0,0.32,0,0,0,0,0,0,0
26.1,38,0,0.32,0,0,0,0,0,0,0
25.8,36,0,0.32,0,0,0,0,0,0,0
25.6,38,0,0.32,0,0,0,0,0,0,0
31.3,34,0,0.32,7,0,0,0,0,0,0
24.9,51,0,0.32,11,0,0,1,0,0,0
26.1,42,0,0.32,10.9,0,0,0,0,0,0
26.9,51,0,0.32,10.8,0,0,1,0,0,0
25.9,60,0,0.32,10.2,0,0,1,0,0,1
26.4,55,0,0.32,11.1,0,0,1,0,0,0
26.2,49,0,0.32,11,0,0,1,0,0,0
24.8,37,0,0.32,10.9,0,0,0,0,0,0
24.6,37,0,0.32,11.2,0,0,0,0,0,0
24.3,42,0,0.32,9.8,0,0,0,0,0,0
26.9,45,0,0.32,10.9,0,0,1,0,0,0
27.5,51,0,0.32,11.2,0,0,1,0,0,0
27,46,0,0.32,11.1,0,0,1,0,0,0
28.9,48,0,0.32,10.4,0,0,1,0,0,0
28.7,48,0,0.32,10.7,0,0,1,0,0,0
28.4,40,0,0.32,10.9,0,0,0,0,0,0
27.3,54,1,0.32,11,0,0,0,0,1,0
27.5,48,0.4,0.32,11.3,0,0,0,0,1,0
26.2,40,0,0.32,11.4,0,0,0,0,0,0
27.4,46,0,0.32,11.3,0,0,1,0,0,0
